,block,CRSDepTime_min,CRSElapsedTime,DayOfWeek,Distance,Month,Year,dest_lat,dest_long,origin_lat,origin_long,FDDS,block_group
2928,2928.0,706246.9465294583,4841.914296282729,155.4164183236975,4072798.9719643975,392.70555633773455,8.207511172041702,1332.9915066668902,38677.35270488846,947.1581402231652,13607.22757649498,2326048.0694978414,585
2929,2929.0,272688.10329595703,4300.0857243879145,51.40538728191487,4423781.374129496,111.4207823090916,2.8900488668503215,843.9982801193102,8603.523253111374,1144.8035605281893,2707.120023902721,2523627.5536504644,585
2930,2930.0,2470514.570218142,1252.3402394317184,91.69403175199797,7128538.673596276,341.3239939051041,5.629987947171423,2958.7624000289934,19006.408783493538,1386.6664969622457,20306.565244744008,4067117.2298824466,586
2931,2931.0,2583811.7438467243,11614.426560292712,225.640912555024,11970239.244831871,106.07613262761589,0.8083640389659288,1614.1285320099694,14703.837071806545,2111.673121079758,13602.740676685535,6827907.5281597115,586
2932,2932.0,2135526.1850479823,25694.33653370368,65.46095673462007,15751946.178968508,234.43264307711567,10.76046355961761,1759.122530036293,5291.390381327233,754.9335786367346,5982.457749548189,8983792.426987646,586
2933,2933.0,3716818.600129848,17430.890791117337,17.032347009770696,9252146.805799155,222.62113826850518,5.048221358148162,870.6467631782432,28063.942678737512,1617.74607550272,17793.601180660662,5278908.56288822,586
2934,2934.0,923646.1732080079,6578.001946995105,110.89143225219527,5525995.553887634,366.63013188835146,4.76130799341418,727.2796336270646,13969.053471617934,1463.685375361156,15462.656820305341,3152695.0920415306,586
2935,2935.0,633326.2593746523,6010.403212296404,85.92812355073873,8964085.946454056,278.1922017672097,5.666279123185873,1696.5242705044345,33435.31646599897,1315.6998066144445,7840.387832110412,5115085.540852161,587
2936,2936.0,223922.89734615578,27691.552883945962,53.76896681982423,6511810.725348017,120.17289665934403,7.163278895880415,1731.0102201075995,10541.687604617984,1071.8650384542639,19839.485023065157,3714647.699742178,587
2937,2937.0,651115.2416476395,2747.8166472192606,51.63006261488295,4086502.262057384,659.6518044092751,5.797708661700284,1286.194463745571,18138.58841871471,854.0585211444675,9159.17923716013,2332111.64213312,587
2938,2938.0,2345559.5143003976,7633.987034886702,182.46305535022222,12432777.077242015,472.0992607677,1.9248174170727188,2029.0914967533056,13327.141690850254,1049.6252968126946,12117.079103384467,7091580.883653624,587
2939,2939.0,1165458.4833890984,775.9758113416805,70.63556542586554,2962343.408455022,76.78970736061683,4.442506083336328,2642.6010308305895,13244.774047593826,625.7374834743684,15407.670211044728,1690642.2173625042,587
2940,2940.0,347711.2571951581,18127.70164300451,77.47768115995629,6830784.979285008,225.97904297052503,11.270581424220673,4410.548682359289,20309.150818002396,605.0209630433401,13906.264828420084,3897446.3739132667,588
2941,2941.0,229582.01753488445,14556.154642096231,65.55103131359408,3011783.087383287,206.7137217812596,8.479533832910837,3649.108890384732,8326.549791523485,714.252388542268,10994.915565610703,1718440.7990616476,588
2942,2942.0,1142779.1494177836,25118.262676194518,83.56362693099192,8163264.87243414,5.067123124457498,2.835466165579712,2848.6629465314472,29488.707715507113,1594.8944540410707,26898.643186108886,4658115.759392489,588
2943,2943.0,3393260.068837934,16173.362517550613,36.00834499734592,13230092.233694457,217.21346565803654,3.4962292532869474,2418.6623590265135,23881.8668002723,1432.657740755268,16707.056640424904,7547201.6868887795,588
2944,2944.0,1222078.7128111199,24146.155731517654,9.105624659111147,11073901.076431174,101.27056650378918,6.48785820224385,3302.425090723734,3483.841777097687,880.9244579221828,1907.37616820571,6315799.401405233,588
